Time [s],Channel 2
264.483550720,1
264.483984160,0
264.984298560,1
264.984808800,0
265.485118560,1
265.485627360,0
265.985933120,1
265.986377280,0
266.486684960,1
266.487136000,0
266.987524480,1
266.987998560,0
267.488314560,1
267.489050240,0
267.989493120,1
267.990192960,0
268.490656000,1
268.491398080,0
268.991867040,1
268.992750720,0
269.493380640,1
269.494249440,0
269.994902880,1
269.995680800,0
270.496382720,1
270.497342720,0
270.998261280,1
270.999112000,0
271.499800160,1
271.500702880,0
272.001336800,1
272.002218240,0
272.503069440,1
272.503822240,0
273.004382400,1
273.005100480,0
273.505634400,1
273.506388800,0
274.007092640,1
274.007663200,0
274.508079360,1
274.508744640,0
275.009263520,1
275.009952320,0
275.510460640,1
275.511227040,0
276.011750400,1
276.012405440,0
276.512914880,1
276.513585440,0
277.014146400,1
277.014819200,0
277.515327040,1
277.516257920,0
278.016906880,1
278.017773760,0
278.518395360,1
278.519350880,0
279.019970880,1
279.020673120,0
279.521119520,1
279.521747520,0
280.022188640,1
280.022889120,0
280.523329280,1
280.524014080,0
281.024476480,1
281.025124320,0
281.525556160,1
281.526280800,0
282.026805920,1
282.027465120,0
282.527968320,1
282.528483520,0
283.028873920,1
283.029343840,0
283.529644800,1
283.530163520,0
284.030486240,1
284.031240320,0
284.532001120,1
284.532660000,0
285.033174400,1
285.034053280,0
285.534751200,1
285.535463520,0
286.036207040,1
286.036887200,0
286.537389120,1
286.538103840,0
287.038664320,1
287.039359360,0
287.539908480,1
287.540924960,0
288.041745920,1
288.042640960,0
288.543814400,1
288.544787040,0
289.045408800,1
289.046083520,0
289.546552320,1
289.547169280,0
290.047711360,1
290.048347840,0
290.548761440,1
290.549397600,0
291.049849280,1
291.050544640,0
291.551004960,1
291.551657600,0
292.052200960,1
292.052856480,0
292.553311680,1
292.554010240,0
293.054510080,1
293.055184960,0
293.555649280,1
293.556336000,0
294.056890720,1
294.057851840,0
294.558631520,1
294.559477280,0
295.060161920,1
295.061114560,0
295.561806560,1
295.562714240,0
296.063360960,1
296.064190080,0
296.564807200,1
296.565636160,0
297.066466720,1
297.067335520,0
297.568146080,1
297.569071200,0
298.069953600,1
298.070804320,0
298.571473600,1
298.572394720,0
299.073014240,1
299.073680320,0
299.574086400,1
299.574706240,0
300.075218560,1
300.075878080,0
300.576365120,1
300.576996160,0
301.077511040,1
301.078163200,0
301.578595360,1
301.579263840,0
302.079692000,1
302.080348640,0
302.580785920,1
302.581474080,0
303.081919680,1
303.082589440,0
303.583107680,1
303.583815840,0
304.084365440,1
304.085311680,0
304.586038560,1
304.586897920,0
305.087528000,1
305.088452960,0
305.589090240,1
305.589975840,0
306.090625440,1
306.091483840,0
306.592126880,1
306.592954880,0
307.093779200,1
307.094850240,0
307.595551520,1
307.596285280,0
308.096979360,1
308.097692640,0
308.598240960,1
308.598966720,0
309.099449280,1
309.099946720,0
309.600329280,1
309.600762240,0
