Time [s],Channel 1,Channel 2
259.306217440,1,1
259.806235680,0,1
259.806342880,0,0
260.306382720,1,0
260.306490720,1,1
260.806545600,0,1
260.806647840,0,0
261.306691680,1,0
261.306819200,1,1
261.806844640,0,1
261.806937920,0,0
262.306972160,1,0
262.307095360,1,1
262.807120960,0,1
262.807228320,0,0
263.307263840,1,0
263.307384800,1,1
263.807399680,0,1
263.807493600,0,0
264.307527040,1,0
264.307649760,1,1
264.807668960,0,1
264.807779840,0,0
265.307815200,1,0
265.307923680,1,1
265.807961440,0,1
265.808061600,0,0
266.308098240,1,0
266.308223520,1,1
266.808239200,0,1
266.808348960,0,0
267.308388960,1,0
267.308512320,1,1
267.808534240,0,1
267.808640800,0,0
268.308673760,1,0
268.308797920,1,1
268.808815360,0,1
268.808913760,0,0
269.308953120,1,0
269.309079360,1,1
269.809100800,0,1
269.809213440,0,0
270.309245120,1,0
270.309352480,1,1
270.809391840,0,1
270.809503680,0,0
271.309536800,1,0
271.309663360,1,1
271.809689440,0,1
271.809794400,0,0
272.309827840,1,0
272.309947520,1,1
272.810226720,0,1
272.810338560,0,0
273.310352960,1,0
273.310455200,1,1
273.810446560,0,1
273.810525920,0,0
274.310531040,1,0
274.310633440,1,1
274.810627200,0,1
274.810717760,0,0
275.310721760,1,0
275.310804640,1,1
275.810814240,0,1
275.810893920,0,0
276.310896160,1,0
276.311004160,1,1
276.810987360,0,1
276.811078720,0,0
277.311077120,1,0
277.311180000,1,1
277.811169920,0,1
277.811253120,0,0
278.311282080,1,0
278.311399680,1,1
278.811422720,0,1
278.811521120,0,0
279.311549920,1,0
279.311672640,1,1
279.811706400,0,1
279.811815360,0,0
280.311846560,1,0
280.311948800,1,1
280.811999840,0,1
280.812101600,0,0
281.312132800,1,0
281.312254720,1,1
281.812266720,0,1
281.812355840,0,0
282.312392320,1,0
282.312511360,1,1
282.812545760,0,1
282.812652160,0,0
283.312714240,1,0
283.312833120,1,1
283.812861440,0,1
283.812959520,0,0
284.313013600,1,0
284.313132960,1,1
284.813155360,0,1
284.813263840,0,0
285.313302880,1,0
285.313406880,1,1
285.813447520,0,1
285.813550880,0,0
286.313613440,1,0
286.313740160,1,1
286.813759200,0,1
286.813855360,0,0
287.313891360,1,0
287.314016800,1,1
287.814042400,0,1
287.814146080,0,0
288.314183840,1,0
288.314306400,1,1
288.814326240,0,1
288.814429600,0,0
289.314460800,1,0
289.314580480,1,1
289.814600640,0,1
289.814710880,0,0
290.314772640,1,0
290.314872480,1,1
290.814934400,0,1
290.815041120,0,0
291.315073600,1,0
291.315201120,1,1
291.815213920,0,1
291.815310080,0,0
292.315341120,1,0
292.315461920,1,1
292.815485440,0,1
292.815591840,0,0
293.315627040,1,0
293.315746400,1,1
293.815772000,0,1
293.815864800,0,0
294.315900800,1,0
294.316017600,1,1
294.816046400,0,1
294.816156000,0,0
295.316192480,1,0
295.316296960,1,1
295.816334880,0,1
295.816431680,0,0
296.316467840,1,0
296.316594880,1,1
296.816610080,0,1
296.816716480,0,0
297.316743520,1,0
297.316888480,1,1
297.816928000,0,1
297.817033920,0,0
298.317071840,1,0
298.317191360,1,1
298.817212000,0,1
298.817309600,0,0
299.317340800,1,0
299.317457600,1,1
299.817482080,0,1
299.817591040,0,0
300.317653760,1,0
300.317756160,1,1
300.817801440,0,1
300.817904480,0,0
301.317957120,1,0
301.318080480,1,1
301.818100000,0,1
301.818190080,0,0
302.318227520,1,0
302.318343840,1,1
302.818370240,0,1
302.818474720,0,0
303.318512320,1,0
303.318631840,1,1
303.818657600,0,1
303.818754400,0,0
304.318785760,1,0
304.318904320,1,1
304.818927200,0,1
304.819036480,0,0
305.319073280,1,0
305.319187840,1,1
305.819214560,0,1
305.819314880,0,0
306.319346080,1,0
306.319470080,1,1
306.819494080,0,1
306.819589920,0,0
307.319632160,1,0
307.319751200,1,1
307.819775520,0,1
307.819880480,0,0
308.319916800,1,0
308.320032640,1,1
308.820052800,0,1
308.820151040,0,0
309.320187200,1,0
309.320306240,1,1
309.820329600,0,1
309.820439040,0,0
310.320476640,1,0
310.320592640,1,1
310.820621920,0,1
310.820726880,0,0
311.320755840,1,0
311.320880640,1,1
311.820896320,0,1
311.820988960,0,0
312.321022400,1,0
312.321145120,1,1
312.821168480,0,1
312.821276960,0,0
313.321313600,1,0
313.321428640,1,1
313.821446880,0,1
313.821537440,0,0
314.321572320,1,0
314.321688800,1,1
314.821713120,0,1
314.821822080,0,0
315.321856800,1,0
315.321976320,1,1
315.822002240,0,1
315.822102400,0,0
316.322134880,1,0
316.322254560,1,1
316.822268800,0,1
316.822372800,0,0
317.322401440,1,0
317.322520480,1,1
317.822552960,0,1
317.822656320,0,0
318.322693120,1,0
318.322810720,1,1
318.822842240,0,1
318.822947520,0,0
319.323105600,1,0
319.323217280,1,1
319.823247840,0,1
319.823355840,0,0
320.323392640,1,0
320.323507680,1,1
320.823537760,0,1
320.823642720,0,0
321.323698400,1,0
321.323825120,1,1
321.823842080,0,1
321.823932960,0,0
322.323969600,1,0
322.324090560,1,1
322.824116000,0,1
322.824220000,0,0
323.324282720,1,0
323.324402560,1,1
323.824424320,0,1
323.824507040,0,0
324.324538560,1,0
324.324648160,1,1
324.824672640,0,1
324.824778400,0,0
325.324818400,1,0
325.324933920,1,1
325.824968160,0,1
325.825061600,0,0
326.325120640,1,0
326.325238240,1,1
326.825257600,0,1
326.825358720,0,0
327.325395680,1,0
327.325517280,1,1
327.825540000,0,1
327.825647040,0,0
328.325700480,1,0
328.325814560,1,1
328.825836000,0,1
328.825935360,0,0
329.325969920,1,0
329.326078400,1,1
329.826099520,0,1
329.826205600,0,0
330.326239680,1,0
330.326360480,1,1
330.826386720,0,1
330.826497760,0,0
331.326521120,1,0
331.326644160,1,1
331.826648000,0,1
331.826740800,0,0
332.326768480,1,0
332.326886080,1,1
332.826906240,0,1
332.827013120,0,0
333.327048160,1,0
333.327164800,1,1
333.827181920,0,1
333.827279840,0,0
334.327307680,1,0
334.327414400,1,1
334.827437440,0,1
334.827551040,0,0
335.327577920,1,0
335.327694560,1,1
335.827712000,0,1
335.827812640,0,0
336.327840640,1,0
336.327956000,1,1
336.827969760,0,1
336.828079680,0,0
337.328106880,1,0
337.328224960,1,1
337.828254720,0,1
337.828355680,0,0
338.328392480,1,0
338.328508480,1,1
338.828528000,0,1
338.828632000,0,0
339.328668800,1,0
339.328782240,1,1
339.828793760,0,1
339.828900800,0,0
340.328934560,1,0
340.329050720,1,1
340.829072640,0,1
340.829171360,0,0
341.329208960,1,0
341.329329920,1,1
341.829336640,0,1
341.829430080,0,0
342.329492480,1,0
342.329613760,1,1
342.829632480,0,1
342.829740960,0,0
343.329778880,1,0
343.329894400,1,1
343.829909760,0,1
343.830006240,0,0
344.330037440,1,0
344.330146240,1,1
344.830164000,0,1
344.830268640,0,0
345.330307840,1,0
345.330430080,1,1
345.830470400,0,1
345.830572640,0,0
346.330606880,1,0
346.330730400,1,1
346.830737600,0,1
346.830839520,0,0
347.330902560,1,0
347.331024800,1,1
347.831043200,0,1
347.831146080,0,0
348.331180000,1,0
348.331298720,1,1
348.831319200,0,1
348.831427840,0,0
349.331460000,1,0
349.331571840,1,1
349.831590240,0,1
349.831692960,0,0
350.331726560,1,0
350.331842400,1,1
350.831872480,0,1
350.831977120,0,0
351.332011680,1,0
351.332139360,1,1
351.832147680,0,1
351.832241440,0,0
352.332304960,1,0
352.332438720,1,1
352.832450560,0,1
352.832553440,0,0
353.332589920,1,0
353.332716800,1,1
353.832729760,0,1
353.832827040,0,0
354.332856000,1,0
354.332970720,1,1
354.832992000,0,1
354.833095200,0,0
355.333135040,1,0
355.333257760,1,1
355.833280160,0,1
355.833376800,0,0
356.333409920,1,0
356.333536800,1,1
356.833548480,0,1
356.833653920,0,0
357.333686720,1,0
357.333817120,1,1
357.833833760,0,1
357.833939680,0,0
358.333974400,1,0
358.334098080,1,1
358.834112640,0,1
358.834213120,0,0
359.334248160,1,0
359.334369120,1,1
359.834380160,0,1
359.834485760,0,0
360.334520960,1,0
360.334651520,1,1
360.834669760,0,1
360.834773280,0,0
361.334808960,1,0
361.334935520,1,1
361.834950880,0,1
361.835042560,0,0
362.335078720,1,0
362.335209760,1,1
362.835223840,0,1
362.835332000,0,0
363.335364800,1,0
363.335492480,1,1
363.835497760,0,1
363.835590240,0,0
364.335622720,1,0
364.335736480,1,1
364.835750240,0,1
364.835857120,0,0
365.335891360,1,0
365.336021120,1,1
365.836030080,0,1
365.836124640,0,0
366.336157120,1,0
366.336279360,1,1
366.836292800,0,1
366.836393120,0,0
367.336426240,1,0
367.336584800,1,1
367.836599840,0,1
367.836700960,0,0
368.336733280,1,0
368.336856480,1,1
368.836883040,0,1
368.836984960,0,0
369.337022720,1,0
369.337137120,1,1
369.837185440,0,1
369.837305120,0,0
370.337353440,1,0
370.337480000,1,1
370.837508960,0,1
370.837604960,0,0
371.337672800,1,0
371.337801120,1,1
371.837824640,0,1
371.842492480,0,0
372.337949600,1,0
372.338080320,1,1
372.838107360,0,1
372.838215040,0,0
373.338244320,1,0
373.338374240,1,1
373.838375520,0,1
373.838496160,0,0
374.338505760,1,0
374.338624000,1,1
374.838634400,0,1
374.838746880,0,0
375.338777120,1,0
375.338908160,1,1
375.838918400,0,1
375.839022880,0,0
376.339073440,1,0
376.339200960,1,1
376.839214720,0,1
376.839328800,0,0
377.339344960,1,0
377.339477920,1,1
377.839490400,0,1
377.839599840,0,0
378.339625440,1,0
378.339756320,1,1
378.839771360,0,1
378.839876640,0,0
379.339909600,1,0
379.340024800,1,1
379.840033760,0,1
379.840142560,0,0
380.340171040,1,0
380.340300160,1,1
380.840320640,0,1
380.840428640,0,0
381.340456320,1,0
381.340583840,1,1
381.840595200,0,1
381.840695360,0,0
382.340722240,1,0
382.340850560,1,1
382.840870880,0,1
382.840982240,0,0
383.341009920,1,0
383.341136000,1,1
383.841148160,0,1
383.841238720,0,0
384.341274560,1,0
384.341388320,1,1
384.841425600,0,1
384.841533760,0,0
385.341566720,1,0
385.341699840,1,1
385.841713760,0,1
385.841816160,0,0
386.341846560,1,0
386.341977120,1,1
386.841992800,0,1
386.842101280,0,0
387.342125920,1,0
387.342253120,1,1
387.842274400,0,1
387.842385760,0,0
388.342415840,1,0
388.342552160,1,1
388.842566560,0,1
388.842673120,0,0
389.342710240,1,0
389.342826080,1,1
389.842840640,0,1
389.842951520,0,0
390.342985120,1,0
390.343113920,1,1
390.843129920,0,1
390.843241600,0,0
391.343275360,1,0
391.343407520,1,1
391.843413120,0,1
391.843520800,0,0
392.343551840,1,0
392.343683360,1,1
392.843701120,0,1
392.843816640,0,0
393.343847840,1,0
393.343981760,1,1
393.844021120,0,1
393.844130080,0,0
394.344164480,1,0
394.344284480,1,1
394.844355520,0,1
394.844467200,0,0
395.344499200,1,0
395.344629120,1,1
395.844644640,0,1
395.844740160,0,0
396.344774560,1,0
396.344907040,1,1
396.844915360,0,1
396.845029760,0,0
397.345052480,1,0
397.345183520,1,1
397.845202880,0,1
397.845318720,0,0
398.345344160,1,0
398.345473120,1,1
398.845492000,0,1
398.845594080,0,0
399.345628480,1,0
399.345748160,1,1
399.845755520,0,1
399.845857760,0,0
400.345892640,1,0
400.346022560,1,1
400.846044480,0,1
400.846148160,0,0
401.346191360,1,0
401.346321920,1,1
401.846328480,0,1
401.846420320,0,0
402.346448000,1,0
402.346578560,1,1
402.846617120,0,1
402.846729760,0,0
403.346757600,1,0
403.346907840,1,1
403.846898400,0,1
403.846994400,0,0
404.347022400,1,0
404.347143200,1,1
404.847166240,0,1
404.847279200,0,0
405.347309600,1,0
405.347440480,1,1
405.847481120,0,1
405.847581920,0,0
406.347613920,1,0
406.347744320,1,1
406.847760160,0,1
406.847862400,0,0
407.347891200,1,0
407.348027680,1,1
407.848041600,0,1
407.848144800,0,0
408.348175840,1,0
408.348308480,1,1
408.848339520,0,1
408.848439040,0,0
409.348472640,1,0
409.348597120,1,1
409.848625920,0,1
409.848727680,0,0
410.348762880,1,0
410.348890720,1,1
410.848917280,0,1
410.849021920,0,0
411.349052640,1,0
411.349182720,1,1
411.849210240,0,1
411.849305440,0,0
412.349335040,1,0
412.349466720,1,1
412.849490080,0,1
412.849594400,0,0
413.349615680,1,0
413.349715360,1,1
413.849703840,0,1
413.849787040,0,0
414.349799200,1,0
414.349902720,1,1
414.849885920,0,1
414.849977120,0,0
415.349984000,1,0
415.350097120,1,1
415.850076160,0,1
415.850158880,0,0
416.350163040,1,0
416.350274240,1,1
416.850253760,0,1
416.850340800,0,0
417.350344160,1,0
417.350456960,1,1
417.850439840,0,1
417.850529120,0,0
418.350559040,1,0
418.350687680,1,1
418.850703680,0,1
418.850811520,0,0
419.350871360,1,0
419.350991360,1,1
419.851008480,0,1
419.851115520,0,0
420.351159200,1,0
420.351288960,1,1
420.851303520,0,1
420.851406720,0,0
421.351453440,1,0
421.351582560,1,1
421.851592480,0,1
421.851682720,0,0
422.351718080,1,0
422.351848960,1,1
422.851871200,0,1
422.851985440,0,0
423.352026240,1,0
423.352161120,1,1
