Time [s],Channel 2
107.838179840,0
108.338875840,1
108.342868800,0
108.843560160,1
108.848087040,0
109.348775360,1
109.352735520,0
109.853440320,1
109.857602560,0
110.358284160,1
110.362255200,0
110.862936640,1
110.866832160,0
111.367514720,1
111.371706080,0
111.872297760,1
111.876321280,0
112.377016160,1
112.381074720,0
112.881683040,1
112.885588160,0
113.386039680,1
113.389024480,0
113.889487040,1
113.892832480,0
114.393285440,1
114.396175040,0
114.896620480,1
114.899546720,0
115.400008320,1
115.402949280,0
115.903396800,1
115.906325920,0
116.406761280,1
116.409712960,0
116.910173440,1
116.913101280,0
117.414951520,1
117.416652160,0
117.917592800,1
117.922436320,0
118.423187040,1
118.427113280,0
118.927794240,1
118.932204960,0
119.433121920,1
119.437061280,0
119.937792960,1
119.941704000,0
120.442387040,1
120.446332000,0
120.947053600,1
120.950926720,0
121.451648000,1
121.455574400,0
121.956301920,1
121.960093760,0
122.460806080,1
122.465020000,0
122.965742880,1
122.972631040,0
123.473368800,1
123.477377440,0
123.978119200,1
123.982439520,0
124.483215200,1
124.487182720,0
124.987940960,1
124.991860320,0
125.492596480,1
125.496530560,0
125.997272000,1
126.001190080,0
126.501868960,1
126.505853120,0
127.006400000,1
127.010373600,0
127.511386720,1
127.518442240,0
128.018929120,1
128.021857440,0
128.522289920,1
128.525459840,0
129.026348320,1
129.029353440,0
129.529761760,1
129.532661920,0
130.033030880,1
130.035987680,0
130.536336000,1
130.539313280,0
131.039655040,1
131.042601920,0
131.543025120,1
131.545937120,0
132.046398240,1
132.049351200,0
132.549824000,1
132.559555360,0
133.060294080,1
133.064276320,0
133.564946560,1
133.572012320,0
134.072779360,1
134.076724480,0
134.577600000,1
134.581390400,0
135.082287520,1
135.086003360,0
135.586682080,1
135.590743840,0
136.091419840,1
136.095415200,0
136.596256160,1
136.600262400,0
137.100810400,1
137.104838880,0
137.605547200,1
137.613388480,0
138.113884160,1
138.117928640,0
138.618572800,1
138.623284960,0
139.123809760,1
139.127717120,0
139.628484480,1
139.632188320,0
140.132724960,1
140.136692480,0
140.637425920,1
140.641345280,0
141.141937120,1
141.145916000,0
141.646980800,1
141.650857920,0
142.151778880,1
142.155649120,0
142.656345280,1
142.660867200,0
143.161365440,1
143.164294080,0
143.664765440,1
143.667818720,0
144.168353280,1
144.171209280,0
144.671683200,1
144.674585920,0
145.175037760,1
145.178205120,0
145.678679680,1
145.681580160,0
146.182054240,1
146.184987520,0
146.685998880,1
146.688838880,0
147.189316480,1
147.192246080,0
147.692721120,1
147.696592000,0
148.197467200,1
148.201203200,0
148.702117600,1
148.706202560,0
149.206936320,1
149.210860640,0
149.711551040,1
149.715442560,0
150.216135040,1
150.220143680,0
150.720823040,1
150.724713920,0
151.225391520,1
151.229683680,0
151.730565440,1
151.734482880,0
152.235175840,1
152.239072000,0
152.739734240,1
152.743823040,0
153.244287680,1
153.247231040,0
153.747690560,1
153.750760480,0
154.251221760,1
154.254156320,0
154.754617920,1
154.757550560,0
155.258010400,1
155.260935680,0
155.761389760,1
155.764312480,0
156.264753440,1
156.267711360,0
156.768073280,1
156.770993280,0
157.271445440,1
157.274392000,0
157.775112160,1
157.778772160,0
158.279472320,1
158.283358880,0
158.784050400,1
158.789072800,0
159.290038560,1
159.293729760,0
159.794442080,1
159.798333920,0
160.299027040,1
160.302920000,0
160.803596960,1
160.807445760,0
161.308132160,1
161.312273760,0
161.812829760,1
161.816575520,0
162.317128640,1
162.320910080,0
162.821429920,1
162.831064480,0
163.331496320,1
163.334515520,0
163.834913280,1
163.837939840,0
164.338317440,1
164.341416960,0
164.841757120,1
164.844715840,0
165.345312800,1
165.348021280,0
165.848616320,1
165.851320480,0
166.351628320,1
166.354644640,0
166.855133440,1
166.858086240,0
167.358603520,1
167.361594240,0
167.862077600,1
167.867248480,0
168.368128320,1
168.371994720,0
168.872730880,1
168.877976320,0
169.378798880,1
169.382709600,0
169.883456960,1
169.887497440,0
170.388245600,1
170.392157280,0
170.892974560,1
170.896823840,0
171.397580800,1
171.401584320,0
171.902257440,1
171.906147040,0
172.406751200,1
172.410767200,0
172.911565920,1
172.916302080,0
173.416852960,1
173.420818560,0
173.921362880,1
173.926161600,0
174.426731520,1
174.430864000,0
174.931422560,1
174.935406560,0
175.435966560,1
175.440072640,0
175.940621600,1
175.944597280,0
176.445140480,1
176.449248000,0
176.949947520,1
176.954379040,0
177.455046240,1
177.459691200,0
177.960494240,1
177.963588320,0
178.464104000,1
178.467104000,0
178.967540000,1
178.970616320,0
179.471060640,1
179.474073920,0
179.974546400,1
179.977556640,0
180.478036480,1
180.481088640,0
180.981545760,1
180.984501920,0
181.484964320,1
181.488098400,0
181.988418240,1
181.991314240,0
182.491655360,1
182.495859520,0
182.996401760,1
183.000526400,0
183.501504960,1
183.505233440,0
184.005841280,1
184.009751200,0
184.510395040,1
184.514364480,0
185.014935200,1
185.018912480,0
185.519462560,1
185.523407840,0
186.023945120,1
186.028175040,0
186.528850080,1
186.532934880,0
187.033615680,1
187.037573280,0
187.538248640,1
187.545618880,0
188.046180640,1
188.050045760,0
188.550740640,1
188.556692960,0
189.057509760,1
189.061448160,0
189.562180480,1
189.566087200,0
190.066775520,1
190.070691680,0
190.571372640,1
190.575302720,0
191.075980160,1
191.079933120,0
191.580615360,1
191.584609760,0
192.085300160,1
192.089177760,0
192.590380320,1
192.591300640,0
193.091868320,1
193.095709600,0
193.596412800,1
193.602358720,0
194.102982720,1
194.106816320,0
194.607482080,1
194.611376960,0
195.112086240,1
195.116062560,0
195.616810080,1
195.620668160,0
196.121355680,1
196.125267520,0
196.625935360,1
196.629768000,0
197.130459680,1
197.134333600,0
197.635015520,1
197.641843520,0
198.142491840,1
198.146366080,0
198.647026400,1
198.651491360,0
199.152066560,1
199.155886080,0
199.656548320,1
199.660408640,0
200.161090720,1
200.164973760,0
200.665737440,1
200.669503680,0
201.170208160,1
201.174128960,0
201.675040960,1
201.678814720,0
202.179501600,1
202.183363360,0
202.684013920,1
202.691536960,0
203.192251520,1
203.196275520,0
203.696973760,1
203.701324960,0
204.202052160,1
204.206033120,0
204.706752640,1
204.710679200,0
205.211371520,1
205.215375360,0
205.716031680,1
205.719905280,0
206.220613280,1
206.224595040,0
206.725556960,1
206.729401280,0
207.229982880,1
207.233912000,0
207.734455040,1
207.738718400,0
208.239301760,1
208.243286560,0
208.743830880,1
208.750365760,0
209.250935360,1
209.254973600,0
209.755534400,1
209.759556320,0
210.260120480,1
210.264106560,0
210.764706240,1
210.768647040,0
211.269202720,1
211.273138880,0
211.773889440,1
211.777811520,0
212.278514240,1
212.282512160,0
212.783160960,1
212.789001600,0
213.289711680,1
213.293673440,0
213.794377920,1
213.800821280,0
214.301296320,1
214.304280800,0
214.804761920,1
214.807727200,0
215.308184640,1
215.311156160,0
215.811633760,1
215.814588000,0
216.315058560,1
216.318051040,0
216.818374240,1
216.821321920,0
217.321672480,1
217.324640960,0
217.824966880,1
217.828138720,0
218.328460000,1
218.331435840,0
218.831778720,1
218.835384640,0
219.335935360,1
219.339937440,0
219.840512320,1
219.844485760,0
220.345039520,1
220.349082560,0
220.849635040,1
220.853679360,0
221.354232320,1
221.358298720,0
221.859008160,1
221.863074880,0
222.363775200,1
222.367813760,0
222.868554720,1
222.874288320,0
223.374968000,1
223.378971840,0
223.879667840,1
223.884000160,0
224.384689920,1
224.388652480,0
224.889333600,1
224.893350880,0
225.394026080,1
225.398049760,0
225.898728640,1
225.902717600,0
226.403388160,1
226.407498080,0
226.908200480,1
226.912460160,0
227.413184640,1
227.419862080,0
227.920696320,1
227.924015680,0
228.424586400,1
228.427545120,0
228.927989280,1
228.931404000,0
229.431854880,1
229.434835360,0
229.935282080,1
229.938260000,0
230.438707200,1
230.441644160,0
230.942088800,1
230.945038560,0
231.445481600,1
231.448483680,0
231.948945760,1
231.951914080,0
232.452404960,1
232.456199680,0
232.957062240,1
232.961005600,0
