Time [s],Channel 2
267.556691360,1
267.561355680,0
268.061954400,1
268.066124000,0
268.566707840,1
268.570621600,0
269.071396000,1
269.075783040,0
269.576375360,1
269.580247680,0
270.080821600,1
270.084755840,0
270.585237120,1
270.588979200,0
271.089452320,1
271.093267200,0
271.593859360,1
271.601951680,0
272.102234560,1
272.105271360,0
272.605633280,1
272.608595520,0
273.108958240,1
273.111842720,0
273.612139840,1
273.615057920,0
274.115336000,1
274.118298560,0
274.618579520,1
274.621504320,0
275.121864800,1
275.124763360,0
275.625171680,1
275.628091840,0
276.128479360,1
276.131432480,0
276.631798400,1
276.640266720,0
277.140893760,1
277.144857760,0
277.645427200,1
277.649094400,0
278.149477280,1
278.152435840,0
278.652828480,1
278.655767040,0
279.156143040,1
279.159080160,0
279.659461760,1
279.662405280,0
280.162789440,1
280.165784800,0
280.666182240,1
280.669027520,0
281.169401760,1
281.172274240,0
281.672564640,1
281.675726400,0
282.176020160,1
282.178988800,0
282.679289600,1
282.682929120,0
283.183414080,1
283.187359840,0
283.687878240,1
283.691727200,0
284.192212320,1
284.196174880,0
284.696686880,1
284.700586560,0
285.201143840,1
285.205198880,0
285.705796000,1
285.709926400,0
286.210562080,1
286.215024000,0
286.719203840,1
286.725317760,0
287.225708320,1
287.228647360,0
287.729029600,1
287.732616000,0
288.232998080,1
288.235954240,0
288.736322400,1
288.739276480,0
289.239646400,1
289.242574720,0
289.742945440,1
289.745884960,0
290.246262880,1
290.249208160,0
290.749590560,1
290.752532320,0
291.253372960,1
291.259256800,0
291.759645280,1
291.763461600,0
292.264764640,1
292.268337920,0
292.768967840,1
292.773596160,0
293.274099520,1
293.278420320,0
293.778927520,1
293.782816480,0
294.283283360,1
294.287222560,0
294.787686880,1
294.791594240,0
295.292058240,1
295.296000160,0
295.796539200,1
295.800429920,0
296.301011520,1
296.308226080,0
296.809727360,1
296.813526880,0
297.314153760,1
297.318245920,0
297.819034560,1
297.823446880,0
298.324036480,1
298.328050720,0
298.828673120,1
298.832611520,0
299.333199040,1
299.337179520,0
299.837759040,1
299.841761440,0
300.342340160,1
300.346352480,0
300.846907680,1
300.850849600,0
301.351402240,1
301.357348640,0
301.857789440,1
301.861538240,0
302.362153120,1
302.366287200,0
302.866947040,1
302.870775360,0
303.371375680,1
303.375297760,0
303.875883520,1
303.879753280,0
304.380339360,1
304.384286240,0
304.884868160,1
304.888771040,0
305.389361600,1
305.393356000,0
305.893828640,1
305.897742560,0
306.398201120,1
306.406163360,0
306.906518240,1
306.910349280,0
307.410856480,1
307.415456480,0
307.915888640,1
307.919718720,0
308.420225440,1
308.424088800,0
308.924549120,1
308.928349120,0
309.428814880,1
309.432627040,0
309.933088960,1
309.936908960,0
310.437373280,1
310.441274400,0
310.941808960,1
310.945607040,0
311.446159520,1
311.450342880,0
311.950793440,1
311.954747520,0
312.455384960,1
312.459566240,0
312.960088960,1
312.964054880,0
313.464668000,1
313.468582720,0
313.969147040,1
313.976261920,0
314.476871520,1
314.480754720,0
314.981314400,1
314.985215200,0
315.486024800,1
315.490014400,0
315.990480320,1
315.994443840,0
316.494923040,1
316.500630880,0
317.001073920,1
317.005042240,0
