Time [s],Channel 1,Channel 2
325.476435360,0,0
325.976444800,1,0
325.976604640,1,1
326.476624960,0,1
326.476824160,0,0
326.976834880,1,0
326.977032640,1,1
327.477064320,0,1
327.477271200,0,0
327.977282560,1,0
327.977445280,1,1
328.477468800,0,1
328.477676960,0,0
328.977690240,1,0
328.977863360,1,1
329.477884320,0,1
329.478081600,0,0
329.978098880,1,0
329.978285120,1,1
330.478310720,0,1
330.478510400,0,0
330.978520160,1,0
330.978669920,1,1
331.478697120,0,1
331.478900000,0,0
331.978915680,1,0
331.979088000,1,1
332.479108640,0,1
332.479318080,0,0
332.979324960,1,0
332.979483040,1,1
333.479508320,0,1
333.479707200,0,0
333.979727680,1,0
333.979904000,1,1
334.479925600,0,1
334.480127520,0,0
334.980148640,1,0
334.980343040,1,1
335.480362880,0,1
335.480551360,0,0
335.980560640,1,0
335.980718240,1,1
336.480740320,0,1
336.480961760,0,0
336.981002080,1,0
336.981170880,1,1
337.481194240,0,1
337.481398400,0,0
337.981408960,1,0
337.981564320,1,1
338.481594880,0,1
338.481797920,0,0
338.981811520,1,0
338.981988160,1,1
339.482014240,0,1
339.482215520,0,0
339.982226400,1,0
339.982414880,1,1
340.482448320,0,1
340.482643520,0,0
340.982644480,1,0
340.982796640,1,1
341.482818400,0,1
341.483014080,0,0
341.983024480,1,0
341.983194560,1,1
342.483212000,0,1
342.483410080,0,0
342.983410720,1,0
342.983565120,1,1
343.483593440,0,1
343.483793920,0,0
343.983801440,1,0
343.983983200,1,1
344.483998080,0,1
344.484196160,0,0
344.984201760,1,0
344.984385760,1,1
345.484408640,0,1
345.484600800,0,0
345.984597600,1,0
345.984755520,1,1
346.484785440,0,1
346.484989920,0,0
346.984998080,1,0
346.985167360,1,1
347.485194080,0,1
347.485393600,0,0
347.985392800,1,0
347.985551040,1,1
348.485579200,0,1
348.485780320,0,0
348.985785440,1,0
348.985963040,1,1
349.485989760,0,1
349.486191520,0,0
349.986196800,1,0
349.986384000,1,1
350.486409760,0,1
350.486607040,0,0
350.986602400,1,0
350.986759200,1,1
351.486786560,0,1
351.486990560,0,0
351.986996000,1,0
351.987170240,1,1
