Time [s],Channel 2
210.320602400,1
210.321279360,0
210.821807520,1
210.822524800,0
211.323079040,1
211.323719680,0
211.824240800,1
211.824902400,0
212.325454560,1
212.326300640,0
212.848271200,1
212.848980800,0
213.349557120,1
213.350381120,0
213.850927040,1
213.851587520,0
214.352336480,1
214.353048160,0
214.853576000,1
214.854186880,0
215.354700000,1
215.355466720,0
215.855923200,1
215.856617280,0
216.357080000,1
216.357748960,0
216.858228800,1
216.858879040,0
217.359351840,1
217.360324960,0
217.861014880,1
217.861723360,0
218.362270560,1
218.362935360,0
218.863400000,1
218.864101120,0
219.364626080,1
219.365310080,0
219.865832000,1
219.866481120,0
220.367002240,1
220.367673920,0
220.868187200,1
220.868896000,0
221.369412960,1
221.370062880,0
221.870625280,1
221.871290400,0
222.371785440,1
222.372317760,0
222.872630720,1
222.873338880,0
223.373771680,1
223.374629280,0
223.876013920,1
223.876656320,0
224.377140960,1
224.377810880,0
224.878250240,1
224.878908000,0
225.379339840,1
225.379988320,0
225.880420640,1
225.881097120,0
226.381531200,1
226.382146880,0
226.882578560,1
226.883184800,0
227.383625120,1
227.384595040,0
227.885343840,1
227.886041440,0
228.386643200,1
228.387247520,0
228.887710720,1
228.888378880,0
229.388900800,1
229.389574240,0
229.890096320,1
229.890778880,0
230.391299200,1
230.391930560,0
230.892438400,1
230.893117120,0
231.393628800,1
231.394275520,0
231.894797120,1
231.895515840,0
232.396024640,1
232.396584160,0
232.918361760,1
232.919173600,0
233.419838080,1
233.420667360,0
233.921268000,1
233.922142880,0
234.422787200,1
234.423657920,0
234.924287360,1
234.925131360,0
235.425761760,1
235.426626720,0
235.927265280,1
235.928063200,0
236.428699680,1
236.429498560,0
236.930123680,1
236.930761280,0
237.431204480,1
237.431872480,0
237.932279520,1
237.932890080,0
238.433322880,1
238.434972960,0
238.935468000,1
238.936078240,0
239.436513440,1
239.437170240,0
239.937609440,1
239.938238560,0
240.438698560,1
240.439344960,0
240.939778880,1
240.940360320,0
241.440790560,1
241.441437600,0
241.941901280,1
241.942756160,0
242.443387200,1
242.444113760,0
242.944618560,1
242.945455040,0
243.446124960,1
243.447259200,0
243.948627360,1
243.949462880,0
244.450145280,1
244.451099200,0
244.951748160,1
244.952586400,0
245.453217120,1
245.454200960,0
245.954867520,1
245.955692800,0
246.456329440,1
246.457225440,0
246.957865600,1
246.958708960,0
247.459332640,1
247.459931200,0
247.960282080,1
247.960932320,0
248.461420960,1
248.462161280,0
248.962603040,1
248.963303520,0
249.463760000,1
249.464462720,0
249.964895040,1
249.965575680,0
250.466112640,1
250.466847200,0
250.967290240,1
250.967910080,0
251.468376960,1
251.469101440,0
251.969594720,1
251.970233920,0
252.470776480,1
252.471542720,0
252.972244480,1
252.972925440,0
253.473637280,1
253.474445920,0
253.974985280,1
253.975659520,0
254.476372480,1
254.477151200,0
254.977881280,1
254.978582400,0
255.479304000,1
255.479794080,0
255.980106240,1
255.980531520,0
256.480837920,1
256.481335040,0
256.981726880,1
256.982181920,0
257.482579040,1
257.483297120,0
257.983732480,1
257.984347840,0
258.484773120,1
258.485394560,0
258.985787040,1
258.986391840,0
259.486907840,1
259.487590080,0
259.988017920,1
259.988653600,0
260.489094080,1
260.489990560,0
260.990672960,1
260.991494240,0
261.492127040,1
261.493030080,0
261.993662880,1
261.994525440,0
262.495166080,1
262.495892960,0
262.996520640,1
262.997190880,0
263.497886080,1
263.498473280,0
263.998890240,1
263.999565440,0
264.500075840,1
264.500796640,0
265.001309440,1
265.002004960,0
265.502558560,1
265.503300640,0
266.003811360,1
266.004435520,0
266.504950880,1
266.505654240,0
267.006195040,1
267.006902400,0
267.507394720,1
267.508100800,0
268.008534080,1
268.009174080,0
268.509681600,1
268.510279040,0
269.010789440,1
269.011349920,0
269.511831360,1
